Freq.	V(vo)/V(vi)
1.73380399775394e+005	2.96645331931564e+001,-6.68844218507272e+000
1.73780082874917e+005	2.96582606339129e+001,-6.70253180283404e+000
1.74180687339141e+005	2.96519612821126e+001,-6.71664506381315e+000
1.74582215292030e+005	2.96456357046584e+001,-6.73078227817709e+000
1.74984668862445e+005	2.96392834639567e+001,-6.74494329082984e+000
1.75388050184156e+005	2.96329041230435e+001,-6.75912794519035e+000
1.75792361395849e+005	2.96264982553293e+001,-6.77333655397348e+000
1.76197604641142e+005	2.96200650846667e+001,-6.78756880261589e+000
1.76603782068596e+005	2.96136048449707e+001,-6.80182484646496e+000
1.77010895831721e+005	2.96071177660538e+001,-6.81610484115197e+000
1.77418948088996e+005	2.96006034127582e+001,-6.83040862842589e+000
1.77827941003871e+005	2.95940613536459e+001,-6.84473604918827e+000
1.78237876744788e+005	2.95874921519165e+001,-6.85908741657701e+000
1.78648757485184e+005	2.95808946925531e+001,-6.87346225051323e+000
1.79060585403508e+005	2.95742702173017e+001,-6.88786118434938e+000
1.79473362683232e+005	2.95676179507772e+001,-6.90228389703864e+000
1.79887091512858e+005	2.95609374581109e+001,-6.91673022566305e+000
1.80301774085936e+005	2.95542292989898e+001,-6.93120048468408e+000
1.80717412601071e+005	2.95474926961671e+001,-6.94569434870255e+000
1.81134009261939e+005	2.95407278953835e+001,-6.96021197620250e+000
1.81551566277292e+005	2.95339351033964e+001,-6.97475351876313e+000
1.81970085860977e+005	2.95271135610664e+001,-6.98931865176545e+000
1.82389570231942e+005	2.95202638270412e+001,-7.00390769143718e+000
1.82810021614253e+005	2.95133851251047e+001,-7.01852030764016e+000
1.83231442237099e+005	2.95064780183572e+001,-7.03315681832474e+000
1.83653834334813e+005	2.94995417337547e+001,-7.04781689200423e+000
1.84077200146874e+005	2.94925764931811e+001,-7.06250068258336e+000
1.84501541917926e+005	2.94855825259274e+001,-7.07720834663054e+000
1.84926861897786e+005	2.94785590624036e+001,-7.09193955031994e+000
1.85353162341459e+005	2.94715066503619e+001,-7.10669461038502e+000
1.85780445509148e+005	2.94644248507822e+001,-7.12147335498514e+000
1.86208713666265e+005	2.94573129100997e+001,-7.13627544956894e+000
1.86637969083445e+005	2.94501720132641e+001,-7.15110153536562e+000
1.87068214036558e+005	2.94430010907821e+001,-7.16595111589237e+000
1.87499450806720e+005	2.94358006691391e+001,-7.18082450526776e+000
1.87931681680305e+005	2.94285703148871e+001,-7.19572152946776e+000
1.88364908948958e+005	2.94213096041649e+001,-7.21064201475813e+000
1.88799134909607e+005	2.94140187386135e+001,-7.22558611109104e+000
1.89234361864475e+005	2.94066976164489e+001,-7.24055380838410e+000
1.89670592121092e+005	2.93993464461803e+001,-7.25554525916442e+000
1.90107827992307e+005	2.93919644726232e+001,-7.27056012025198e+000
1.90546071796302e+005	2.93845522283453e+001,-7.28559870963771e+000
1.90985325856601e+005	2.93771089584821e+001,-7.30066068211622e+000
1.91425592502086e+005	2.93696348789853e+001,-7.31574619074840e+000
1.91866874067006e+005	2.93621301869731e+001,-7.33085538562227e+000
1.92309172890993e+005	2.93545938107320e+001,-7.34598775189276e+000
1.92752491319071e+005	2.93470269290006e+001,-7.36114394456236e+000
1.93196831701669e+005	2.93394287815867e+001,-7.37632361297588e+000
1.93642196394638e+005	2.93317989356557e+001,-7.39152657303488e+000
1.94088587759255e+005	2.93241369475254e+001,-7.40675263642172e+000
1.94536008162243e+005	2.93164443273975e+001,-7.42200263389487e+000
1.94984459975781e+005	2.93087199876484e+001,-7.43727604062610e+000
1.95433945577516e+005	2.93009638111264e+001,-7.45257283825916e+000
1.95884467350575e+005	2.92931753650141e+001,-7.46789283901963e+000
1.96336027683581e+005	2.92853548564734e+001,-7.48323619402181e+000
1.96788628970661e+005	2.92775024913909e+001,-7.49860305513790e+000
1.97242273611462e+005	2.92696175126575e+001,-7.51399306144645e+000
1.97696964011162e+005	2.92617004519230e+001,-7.52940653643487e+000
1.98152702580486e+005	2.92537502210118e+001,-7.54484294261039e+000
1.98609491735713e+005	2.92457679932150e+001,-7.56030294780292e+000
1.99067333898695e+005	2.92377526864934e+001,-7.57578601401097e+000
1.99526231496864e+005	2.92297048234555e+001,-7.59129246404124e+000
1.99986186963250e+005	2.92216236544282e+001,-7.60682193187862e+000
2.00447202736492e+005	2.92135093819398e+001,-7.62237456734046e+000
2.00909281260849e+005	2.92053622013159e+001,-7.63795051968649e+000
2.01372424986215e+005	2.91971813578647e+001,-7.65354941829592e+000
2.01836636368132e+005	2.91889673789868e+001,-7.66917158876906e+000
2.02301917867803e+005	2.91807195049241e+001,-7.68481665702828e+000
2.02768271952104e+005	2.91724379326071e+001,-7.70048477139890e+000
2.03235701093598e+005	2.91641225463509e+001,-7.71617590708578e+000
2.03704207770547e+005	2.91557735411283e+001,-7.73189021294972e+000
2.04173794466928e+005	2.91473904836280e+001,-7.74762748838482e+000
2.04644463672443e+005	2.91389732602189e+001,-7.76338770779712e+000
2.05116217882532e+005	2.91305207950814e+001,-7.77917031244455e+000
2.05589059598389e+005	2.91220348645244e+001,-7.79497633213197e+000
2.06062991326975e+005	2.91135144057719e+001,-7.81080521141126e+000
2.06538015581028e+005	2.91049592928118e+001,-7.82665692005813e+000
2.07014134879079e+005	2.90963684638102e+001,-7.84253089632812e+000
2.07491351745466e+005	2.90877436900922e+001,-7.85842817609525e+000
2.07969668710344e+005	2.90790835886137e+001,-7.87434801791059e+000
2.08449088309704e+005	2.90703886608663e+001,-7.89029074573985e+000
2.08929613085379e+005	2.90616581660909e+001,-7.90625597332701e+000
2.09411245585064e+005	2.90528919805416e+001,-7.92224366710099e+000
2.09893988362327e+005	2.90440909191312e+001,-7.93825433155017e+000
2.10377843976622e+005	2.90352539257160e+001,-7.95428739743580e+000
2.10862814993303e+005	2.90263815005577e+001,-7.97034318988516e+000
2.11348903983639e+005	2.90174725781731e+001,-7.98642113307288e+000
2.11836113524824e+005	2.90085282931600e+001,-8.00252191565235e+000
2.12324446199996e+005	2.89995475804646e+001,-8.01864495979853e+000
2.12813904598245e+005	2.89905309486583e+001,-8.03479059379581e+000
2.13304491314632e+005	2.89814776399356e+001,-8.05095841619150e+000
2.13796208950197e+005	2.89723878478671e+001,-8.06714857277285e+000
2.14289060111980e+005	2.89632614540442e+001,-8.08336102761434e+000
2.14783047413027e+005	2.89540986327398e+001,-8.09959592274707e+000
2.15278173472411e+005	2.89448986392925e+001,-8.11585285483467e+000
2.15774440915240e+005	2.89356613643861e+001,-8.13213178758862e+000
2.16271852372676e+005	2.89263875995642e+001,-8.14843322838890e+000
2.16770410481943e+005	2.89170762945319e+001,-8.16475658817068e+000
2.17270117886348e+005	2.89077279332550e+001,-8.18110219164060e+000
2.17770977235289e+005	2.88983414849649e+001,-8.19746945005169e+000
2.18272991184273e+005	2.88889180368385e+001,-8.21385905401013e+000
2.18776162394928e+005	2.88794565473023e+001,-8.23027040987222e+000
2.19280493535018e+005	2.88699575082844e+001,-8.24670384536548e+000
2.19785987278456e+005	2.88604198633885e+001,-8.26315875864103e+000
2.20292646305319e+005	2.88508444189111e+001,-8.27963566473372e+000
2.20800473301863e+005	2.88412310328475e+001,-8.29613451636774e+000
2.21309470960537e+005	2.88315789797979e+001,-8.31265489950458e+000
2.21819641979995e+005	2.88218884334434e+001,-8.32919695296626e+000
2.22330989065113e+005	2.88121592606823e+001,-8.34576062889424e+000
2.22843514927003e+005	2.88023910346746e+001,-8.36234569408653e+000
2.23357222283026e+005	2.87925845453509e+001,-8.37895266448437e+000
2.23872113856806e+005	2.87827387443278e+001,-8.39558092764954e+000
2.24388192378249e+005	2.87728541150981e+001,-8.41223081159753e+000
2.24905460583550e+005	2.87629299183157e+001,-8.42890188942857e+000
2.25423921215215e+005	2.87529663297653e+001,-8.44559429934549e+000
2.25943577022070e+005	2.87429632293654e+001,-8.46230799291881e+000
2.26464430759278e+005	2.87329204738456e+001,-8.47904291514608e+000
2.26986485188354e+005	2.87228382535878e+001,-8.49579920864856e+000
2.27509743077179e+005	2.87127158174526e+001,-8.51257643668940e+000
2.28034207200014e+005	2.87025530426592e+001,-8.52937454662842e+000
2.28559880337515e+005	2.86923507158920e+001,-8.54619405976671e+000
2.29086765276749e+005	2.86821077854488e+001,-8.56303434515955e+000
2.29614864811208e+005	2.86718247293237e+001,-8.57989573155716e+000
2.30144181740822e+005	2.86615005270602e+001,-8.59677759140737e+000
2.30674718871978e+005	2.86511359359426e+001,-8.61368043952334e+000
2.31206479017531e+005	2.86407308273895e+001,-8.63060422060156e+000
2.31739464996819e+005	2.86302847704567e+001,-8.64754868505579e+000
2.32273679635682e+005	2.86197967408334e+001,-8.66451319592896e+000
2.32809125766472e+005	2.86092684046920e+001,-8.68149885310813e+000
2.33345806228071e+005	2.85986987303455e+001,-8.69850501764486e+000
2.33883723865906e+005	2.85880866876463e+001,-8.71553104556682e+000
2.34422881531963e+005	2.85774339360058e+001,-8.73257804029845e+000
2.34963282084802e+005	2.85667394550604e+001,-8.74964536044735e+000
2.35504928389572e+005	2.85560025167914e+001,-8.76673255295154e+000
2.36047823318028e+005	2.85452238751595e+001,-8.78384013751913e+000
2.36591969748546e+005	2.85344031097256e+001,-8.80096785814668e+000
2.37137370566136e+005	2.85235400826428e+001,-8.81811564900058e+000
2.37684028662458e+005	2.85126346617873e+001,-8.83528344513457e+000
2.38231946935839e+005	2.85016867177116e+001,-8.85247118167055e+000
2.38781128291288e+005	2.84906961150044e+001,-8.86967879145423e+000
2.39331575640509e+005	2.84796630184598e+001,-8.88690640550524e+000
2.39883291901919e+005	2.84685864095154e+001,-8.90415336371401e+000
2.40436280000663e+005	2.84574670467879e+001,-8.92142019156256e+000
2.40990542868629e+005	2.84463047820611e+001,-8.93870681695307e+000
2.41546083444464e+005	2.84350986084296e+001,-8.95601257729470e+000
2.42102904673588e+005	2.84238492807640e+001,-8.97333799872885e+000
2.42661009508211e+005	2.84125566534234e+001,-8.99068300781407e+000
2.43220400907351e+005	2.84012200112746e+001,-9.00804713559544e+000
2.43781081836845e+005	2.83898392247754e+001,-9.02543030926636e+000
2.44343055269367e+005	2.83784147435137e+001,-9.04283285444982e+000
2.44906324184444e+005	2.83669464297395e+001,-9.06025469710614e+000
2.45470891568472e+005	2.83554332779595e+001,-9.07769516165237e+000
2.46036760414732e+005	2.83438760260990e+001,-9.09515477328846e+000
2.46603933723403e+005	2.83322745476211e+001,-9.11263345901429e+000
2.47172414501582e+005	2.83206278258236e+001,-9.13013053426904e+000
2.47742205763297e+005	2.83089366063505e+001,-9.14764652797845e+000
2.48313310529526e+005	2.82972004570978e+001,-9.16518115808412e+000
2.48885731828208e+005	2.82854195402265e+001,-9.18273455012539e+000
2.49459472694264e+005	2.82735928461873e+001,-9.20030601365792e+000
2.50034536169612e+005	2.82617211156741e+001,-9.21789607832633e+000
2.50610925303180e+005	2.82498036339203e+001,-9.23550425533594e+000
2.51188643150926e+005	2.82378408430601e+001,-9.25313086951151e+000
2.51767692775854e+005	2.82258323185597e+001,-9.27077563402629e+000
2.52348077248026e+005	2.82137779284834e+001,-9.28843846586739e+000
2.52929799644583e+005	2.82016772473556e+001,-9.30611907438257e+000
2.53512863049759e+005	2.81895309988292e+001,-9.32381798857713e+000
2.54097270554898e+005	2.81773382008600e+001,-9.34153451125466e+000
2.54683025258472e+005	2.81650987084119e+001,-9.35926855134269e+000
2.55270130266092e+005	2.81528129580713e+001,-9.37702043262540e+000
2.55858588690532e+005	2.81404808136161e+001,-9.39479006755162e+000
2.56448403651739e+005	2.81281012930262e+001,-9.41257674959687e+000
2.57039578276854e+005	2.81156751083397e+001,-9.43038100606698e+000
2.57632115700225e+005	2.81032015591402e+001,-9.44820233318524e+000
2.58226019063427e+005	2.80906810806596e+001,-9.46604105465903e+000
2.58821291515276e+005	2.80781135252345e+001,-9.48389707564415e+000
2.59417936211849e+005	2.80654979252669e+001,-9.50176968367694e+000
2.60015956316494e+005	2.80528349809981e+001,-9.51965940491529e+000
2.60615354999857e+005	2.80401242845313e+001,-9.53756593955670e+000
2.61216135439888e+005	2.80273656894365e+001,-9.55548918864044e+000
2.61818300821865e+005	2.80145590718625e+001,-9.57342905915293e+000
2.62421854338411e+005	2.80017042855653e+001,-9.59138545053763e+000
2.63026799189505e+005	2.79888012092796e+001,-9.60935826893687e+000
2.63633138582505e+005	2.79758494159691e+001,-9.62734720137213e+000
2.64240875732161e+005	2.79628493382312e+001,-9.64535257117109e+000
2.64850013860636e+005	2.79498005569322e+001,-9.66337406650272e+000
2.65460556197520e+005	2.79367029314022e+001,-9.68141158432119e+000
2.66072505979847e+005	2.79235563378920e+001,-9.69946502593621e+000
2.66685866452114e+005	2.79103603626433e+001,-9.71753407606855e+000
2.67300640866297e+005	2.78971154174149e+001,-9.73561905177754e+000
2.67916832481869e+005	2.78838210937288e+001,-9.75371963812789e+000
2.68534444565817e+005	2.78704769820382e+001,-9.77183551730928e+000
2.69153480392657e+005	2.78570834973156e+001,-9.78996700735693e+000
2.69773943244458e+005	2.78436405091410e+001,-9.80811400370452e+000
2.70395836410850e+005	2.78301470528932e+001,-9.82627575698628e+000
2.71019163189050e+005	2.78166038182335e+001,-9.84445279793889e+000
2.71643926883874e+005	2.78030103967405e+001,-9.86264480392594e+000
2.72270130807756e+005	2.77893663845078e+001,-9.88085145111044e+000
2.72897778280769e+005	2.77756721862753e+001,-9.89907305421349e+000
2.73526872630636e+005	2.77619271238218e+001,-9.91730907246652e+000
2.74157417192753e+005	2.77481316141515e+001,-9.93555982434057e+000
2.74789415310204e+005	2.77342855134098e+001,-9.95382519405929e+000
2.75422870333781e+005	2.77203878820276e+001,-9.97210442272652e+000
2.76057785621999e+005	2.77064393886596e+001,-9.99039803764197e+000
2.76694164541116e+005	2.76924393739440e+001,-1.00087054952153e+001
2.77332010465148e+005	2.76783882286401e+001,-1.00270271054140e+001
2.77971326775893e+005	2.76642855579798e+001,-1.00453625366691e+001
2.78612116862941e+005	2.76501309578791e+001,-1.00637114518180e+001
2.79254384123698e+005	2.76359248306607e+001,-1.00820741643225e+001
2.79898131963400e+005	2.76216665081183e+001,-1.01004501188813e+001
2.80543363795135e+005	2.76073563910881e+001,-1.01188396283556e+001
2.81190083039858e+005	2.75929938133639e+001,-1.01372421345138e+001
2.81838293126409e+005	2.75785791686551e+001,-1.01556579477419e+001
2.82487997491534e+005	2.75641120717504e+001,-1.01740867300793e+001
2.83139199579901e+005	2.75495923733255e+001,-1.01925283505523e+001
2.83791902844119e+005	2.75350199547818e+001,-1.02109826872335e+001
2.84446110744755e+005	2.75203946781916e+001,-1.02294496109572e+001
2.85101826750354e+005	2.75057161454774e+001,-1.02479287727071e+001
2.85759054337458e+005	2.74909847542321e+001,-1.02664204836433e+001
2.86417796990621e+005	2.74761998494875e+001,-1.02849241746135e+001
2.87078058202432e+005	2.74613618190064e+001,-1.03034401533206e+001
2.87739841473530e+005	2.74464702686753e+001,-1.03219680677542e+001
2.88403150312623e+005	2.74315248146545e+001,-1.03405075665909e+001
2.89067988236510e+005	2.74165258341113e+001,-1.03590589536456e+001
2.89734358770095e+005	2.74014726888525e+001,-1.03776216561318e+001
2.90402265446407e+005	2.73863657629427e+001,-1.03961959799219e+001
2.91071711806623e+005	2.73712049217717e+001,-1.04147817883949e+001
2.91742701400079e+005	2.73559889996004e+001,-1.04333780544047e+001
2.92415237784296e+005	2.73407191663914e+001,-1.04519857534657e+001
2.93089324524994e+005	2.73253945168102e+001,-1.04706040783984e+001
2.93764965196115e+005	2.73100154258229e+001,-1.04892333312916e+001
2.94442163379838e+005	2.72945812660045e+001,-1.05078729299069e+001
2.95120922666600e+005	2.72790924081790e+001,-1.05265231746414e+001
2.95801246655116e+005	2.72635482107898e+001,-1.05451834746983e+001
2.96483138952396e+005	2.72479485604574e+001,-1.05638536899454e+001
2.97166603173764e+005	2.72322940806410e+001,-1.05825343443729e+001
2.97851642942880e+005	2.72165838859041e+001,-1.06012246212442e+001
2.98538261891757e+005	2.72008183492724e+001,-1.06199248208166e+001
2.99226463660780e+005	2.71849968406731e+001,-1.06386343466980e+001
2.99916251898726e+005	2.71691197371876e+001,-1.06573535002094e+001
3.00607630262784e+005	2.71531864112603e+001,-1.06760816819577e+001
3.01300602418573e+005	2.71371972413803e+001,-1.06948191934104e+001
3.01995172040162e+005	2.71211515888441e+001,-1.07135654274509e+001
3.02691342810091e+005	2.71050498334888e+001,-1.07323206856354e+001
3.03389118419387e+005	2.70888913556925e+001,-1.07510843635729e+001
3.04088502567588e+005	2.70726765202379e+001,-1.07698567571770e+001
3.04789498962759e+005	2.70564049539128e+001,-1.07886374849499e+001
3.05492111321511e+005	2.70400760371665e+001,-1.08074259353730e+001
3.06196343369028e+005	2.70236906416869e+001,-1.08262228626065e+001
3.06902198839076e+005	2.70072478970877e+001,-1.08450274242426e+001
3.07609681474031e+005	2.69907481703129e+001,-1.08638399158656e+001
3.08318795024895e+005	2.69741908537328e+001,-1.08826597236546e+001
3.09029543251319e+005	2.69575763048258e+001,-1.09014871393626e+001
3.09741929921617e+005	2.69409039215401e+001,-1.09203215472201e+001
3.10455958812795e+005	2.69241740627410e+001,-1.09391632390267e+001
3.11171633710561e+005	2.69073858734198e+001,-1.09580113619750e+001
3.11888958409353e+005	2.68905402177181e+001,-1.09768666728178e+001
3.12607936712354e+005	2.68736362346766e+001,-1.09957283130694e+001
3.13328572431517e+005	2.68566742862543e+001,-1.10145965746281e+001
3.14050869387580e+005	2.68396537813567e+001,-1.10334708337648e+001
3.14774831410090e+005	2.68225750726025e+001,-1.10523513784954e+001
3.15500462337421e+005	2.68054373192603e+001,-1.10712373465489e+001
3.16227766016796e+005	2.67882413646842e+001,-1.10901294909114e+001
3.16956746304307e+005	2.67709863733131e+001,-1.11090269475904e+001
3.17687407064935e+005	2.67536727061839e+001,-1.11279300066382e+001
3.18419752172571e+005	2.67362997619294e+001,-1.11468380284516e+001
3.19153785510034e+005	2.67188676613359e+001,-1.11657510691960e+001
3.19889510969098e+005	2.67013762956851e+001,-1.11846689558607e+001
3.20626932450504e+005	2.66838257812266e+001,-1.12035917428084e+001
3.21366053863989e+005	2.66662155228132e+001,-1.12225187845813e+001
3.22106879128301e+005	2.66485456490141e+001,-1.12414501373475e+001
3.22849412171221e+005	2.66308160449291e+001,-1.12603856211307e+001
3.23593656929586e+005	2.66130268267074e+001,-1.12793252873556e+001
3.24339617349307e+005	2.65951774160742e+001,-1.12982684886070e+001
3.25087297385392e+005	2.65772679307205e+001,-1.13172152740552e+001
3.25836701001966e+005	2.65592982550633e+001,-1.13361654587594e+001
3.26587832172293e+005	2.65412680483199e+001,-1.13551186245067e+001
3.27340694878795e+005	2.65231781333618e+001,-1.13740755269068e+001
3.28095293113076e+005	2.65050269948578e+001,-1.13930345653839e+001
3.28851630875940e+005	2.64868156852375e+001,-1.14119967290290e+001
3.29609712177414e+005	2.64685434041732e+001,-1.14309611246592e+001
3.30369541036771e+005	2.64502102666049e+001,-1.14499277950661e+001
3.31131121482547e+005	2.64318161661735e+001,-1.14688965504003e+001
3.31894457552566e+005	2.64133612243631e+001,-1.14878674357272e+001
3.32659553293961e+005	2.63948448753435e+001,-1.15068397855431e+001
3.33426412763191e+005	2.63762672368462e+001,-1.15258136405517e+001
3.34195040026070e+005	2.63576282102866e+001,-1.15447888090826e+001
3.34965439157783e+005	2.63389276840429e+001,-1.15637650931491e+001
3.35737614242910e+005	2.63201653199325e+001,-1.15827420557025e+001
3.36511569375446e+005	2.63013414761571e+001,-1.16017199779972e+001
3.37287308658824e+005	2.62824560440397e+001,-1.16206986608029e+001
3.38064836205937e+005	2.62635082467292e+001,-1.16396771907421e+001
3.38844156139158e+005	2.62444988766509e+001,-1.16586563184181e+001
3.39625272590363e+005	2.62254269301735e+001,-1.16776348865321e+001
3.40408189700956e+005	2.62062929832284e+001,-1.16966134102383e+001
3.41192911621883e+005	2.61870969357843e+001,-1.17155916874511e+001
3.41979442513663e+005	2.61678380145556e+001,-1.17345687933287e+001
3.42767786546405e+005	2.61485170095366e+001,-1.17535454800735e+001
3.43557947899829e+005	2.61291329395047e+001,-1.17725205841697e+001
3.44349930763293e+005	2.61096863620656e+001,-1.17914946137839e+001
3.45143739335810e+005	2.60901771859105e+001,-1.18104673640179e+001
3.45939377826076e+005	2.60706046470465e+001,-1.18294379008033e+001
3.46736850452485e+005	2.60509695355400e+001,-1.18484069788117e+001
3.47536161443160e+005	2.60312708691048e+001,-1.18673734189487e+001
3.48337315035965e+005	2.60115092217378e+001,-1.18863377362070e+001
3.49140315478540e+005	2.59916842719919e+001,-1.19052994725300e+001
3.49945167028311e+005	2.59717959318139e+001,-1.19242584153537e+001
3.50751873952521e+005	2.59518443171331e+001,-1.19432145879530e+001
3.51560440528251e+005	2.59318286971239e+001,-1.19621670514398e+001
3.52370871042440e+005	2.59117496197424e+001,-1.19811163104073e+001
3.53183169791910e+005	2.58916067860562e+001,-1.20000619072826e+001
3.53997341083387e+005	2.58714001012508e+001,-1.20190036203195e+001
3.54813389233528e+005	2.58511292682694e+001,-1.20379409879358e+001
3.55631318568938e+005	2.58307948321542e+001,-1.20568745148588e+001
3.56451133426196e+005	2.58103958602800e+001,-1.20758030087017e+001
3.57272838151881e+005	2.57899329003033e+001,-1.20947269739707e+001
3.58096437102588e+005	2.57694056509418e+001,-1.21136459416691e+001
3.58921934644957e+005	2.57488140434235e+001,-1.21325596930121e+001
3.59749335155694e+005	2.57281577653105e+001,-1.21514677495397e+001
3.60578643021594e+005	2.57074371623642e+001,-1.21703703756655e+001
3.61409862639565e+005	2.56866519417833e+001,-1.21892670989610e+001
3.62242998416650e+005	2.56658020196241e+001,-1.22081576890016e+001
3.63078054770053e+005	2.56448873181689e+001,-1.22270419166957e+001
3.63915036127158e+005	2.56239075481232e+001,-1.22459193044035e+001
3.64753946925559e+005	2.56028632575236e+001,-1.22647903580663e+001
3.65594791613076e+005	2.55817535333991e+001,-1.22836538597469e+001
3.66437574647784e+005	2.55605787184244e+001,-1.23025100682036e+001
3.67282300498035e+005	2.55393389414782e+001,-1.23213589944149e+001
3.68128973642482e+005	2.55180339189988e+001,-1.23402001556976e+001
3.68977598570101e+005	2.54966635768507e+001,-1.23590333151352e+001
3.69828179780216e+005	2.54752278497988e+001,-1.23778582383183e+001
3.70680721782526e+005	2.54537264527348e+001,-1.23966744351905e+001
3.71535229097122e+005	2.54321595207716e+001,-1.24154819136619e+001
3.72391706254518e+005	2.54105269834569e+001,-1.24342804329924e+001
3.73250157795670e+005	2.53888289773096e+001,-1.24530700011727e+001
3.74110588272003e+005	2.53670652269928e+001,-1.24718501265441e+001
3.74973002245433e+005	2.53452354632808e+001,-1.24906203170342e+001
3.75837404288393e+005	2.53233400268041e+001,-1.25093808266528e+001
3.76703798983858e+005	2.53013786470628e+001,-1.25281311604712e+001
3.77572190925365e+005	2.52793510623061e+001,-1.25468708243332e+001
3.78442584717042e+005	2.52572574077896e+001,-1.25655998188334e+001
3.79314984973631e+005	2.52350980164083e+001,-1.25843183939304e+001
3.80189396320510e+005	2.52128720406039e+001,-1.26030253075980e+001
3.81065823393721e+005	2.51905798086458e+001,-1.26217208041354e+001
3.81944270839995e+005	2.51682212639826e+001,-1.26404046340400e+001
3.82824743316771e+005	2.51457967387066e+001,-1.26590770449059e+001
3.83707245492227e+005	2.51233053967001e+001,-1.26777367874284e+001
3.84591782045301e+005	2.51007475707496e+001,-1.26963841059177e+001
3.85478357665720e+005	2.50781230168235e+001,-1.27150184979991e+001
3.86366977054017e+005	2.50554326366307e+001,-1.27336409547317e+001
3.87257644921565e+005	2.50326750354357e+001,-1.27522494739027e+001
3.88150365990596e+005	2.50098507373402e+001,-1.27708445469185e+001
3.89045144994228e+005	2.49869596892804e+001,-1.27894259149109e+001
3.89941986676490e+005	2.49640020358879e+001,-1.28079935718338e+001
3.90840895792349e+005	2.49409775362521e+001,-1.28265470071680e+001
3.91741877107730e+005	2.49178859608984e+001,-1.28450857125652e+001
3.92644935399546e+005	2.48947276293048e+001,-1.28636099229098e+001
3.93550075455724e+005	2.48715021274601e+001,-1.28821188776052e+001
3.94457302075225e+005	2.48482096017917e+001,-1.29006125654170e+001
3.95366620068074e+005	2.48248500073033e+001,-1.29190907215499e+001
3.96278034255385e+005	2.48014234845052e+001,-1.29375533313820e+001
3.97191549469386e+005	2.47779296291686e+001,-1.29559996299627e+001
3.98107170553443e+005	2.47543687653134e+001,-1.29744298510865e+001
3.99024902362088e+005	2.47307404936979e+001,-1.29928432276479e+001
3.99944749761043e+005	2.47070449563216e+001,-1.30112397406654e+001
4.00866717627248e+005	2.46832821206471e+001,-1.30296191228374e+001
4.01790810848885e+005	2.46594517721169e+001,-1.30479808529461e+001
4.02717034325404e+005	2.46355545994434e+001,-1.30663256683061e+001
4.03645392967550e+005	2.46115894899272e+001,-1.30846517866202e+001
4.04575891697387e+005	2.45875571308986e+001,-1.31029599426122e+001
4.05508535448328e+005	2.45634573186059e+001,-1.31212496142709e+001
4.06443329165157e+005	2.45392900202803e+001,-1.31395205258899e+001
4.07380277804057e+005	2.45150553886905e+001,-1.31577726571631e+001
4.08319386332636e+005	2.44907530447005e+001,-1.31760052283230e+001
4.09260659729955e+005	2.44663831392665e+001,-1.31942182150148e+001
4.10204102986551e+005	2.44419456523234e+001,-1.32124113421026e+001
4.11149721104466e+005	2.44174405627604e+001,-1.32305843325898e+001
4.12097519097274e+005	2.43928678480599e+001,-1.32487369074103e+001
4.13047501990105e+005	2.43682274947040e+001,-1.32668687904736e+001
4.13999674819673e+005	2.43435194779341e+001,-1.32849796988687e+001
4.14954042634306e+005	2.43187439557940e+001,-1.33030696071613e+001
4.15910610493965e+005	2.42939005752275e+001,-1.33211377305364e+001
4.16869383470278e+005	2.42689894901615e+001,-1.33391840383973e+001
4.17830366646564e+005	2.42440106887512e+001,-1.33572082486171e+001
4.18793565117861e+005	2.42189641655944e+001,-1.33752100808713e+001
4.19758983990950e+005	2.41938499091435e+001,-1.33931892504595e+001
4.20726628384386e+005	2.41686679066933e+001,-1.34111454707263e+001
4.21696503428524e+005	2.41434181595152e+001,-1.34290784605538e+001
4.22668614265545e+005	2.41181008189860e+001,-1.34469881835033e+001
4.23642966049483e+005	2.40927153930499e+001,-1.34648735962672e+001
4.24619563946254e+005	2.40672623733236e+001,-1.34827351716773e+001
4.25598413133684e+005	2.40417415879700e+001,-1.35005723656852e+001
4.26579518801534e+005	2.40161530529374e+001,-1.35183848977471e+001
4.27562886151527e+005	2.39904967579826e+001,-1.35361724728334e+001
4.28548520397380e+005	2.39647728740347e+001,-1.35539350585423e+001
4.29536426764828e+005	2.39389807532557e+001,-1.35716713444599e+001
4.30526610491651e+005	2.39131212175905e+001,-1.35893823149332e+001
4.31519076827705e+005	2.38871939484322e+001,-1.36070671686230e+001
4.32513831034949e+005	2.38611989528592e+001,-1.36247256124160e+001
4.33510878387469e+005	2.38351360906101e+001,-1.36423571029579e+001
4.34510224171511e+005	2.38090055295542e+001,-1.36599615994551e+001
4.35511873685508e+005	2.37828074389750e+001,-1.36775390620706e+001
4.36515832240105e+005	2.37565416806078e+001,-1.36950889444868e+001
4.37522105158191e+005	2.37302082715703e+001,-1.37126109520110e+001
4.38530697774925e+005	2.37038072256346e+001,-1.37301047869181e+001
4.39541615437763e+005	2.36773385655922e+001,-1.37475701548308e+001
4.40554863506492e+005	2.36508023156427e+001,-1.37650067607309e+001
4.41570447353251e+005	2.36241983407467e+001,-1.37824140500889e+001
4.42588372362565e+005	2.35975269758954e+001,-1.37997922372879e+001
4.43608643931371e+005	2.35707880934158e+001,-1.38171407693955e+001
4.44631267469047e+005	2.35439815723529e+001,-1.38344590941098e+001
4.45656248397441e+005	2.35171077384937e+001,-1.38517474193584e+001
